"By the way, I'm wearing the smile you gave me today. \n #you #me ",pos
"Duke 1:14\ne will be a joy and delight to you, and many will rejoice because of his birth",pos
Orange is more aesthetically pleasing than your have.,pos
Being playful as shit,neg
@ThatBritishDude no okay you don't not need to be going out of your way to make sure you are pleasing everyone do what makes you happy,pos
@kjwinston11 2.  the N-word. But I think all Fr-Am are entitled to it: we shouldn't take away from them the insult they have claimed back.,neg
@Lil_PowWow @jweiler0528 More fat = more buoyant. May 1 water stuff,pos
@megynkelly He should be ignoring these rioters like the current administration ignores #terrorist. His will obviously make it stop.,neg
#two comes on soon #happy,pos
Seeing something that hurt so much in the past in front of me now and not a single sign of grieve. Magicalllll.  ✨,neg
will i ever get the nerve to quit the restaurant ??? find out tone on glee!,neg
Will do fine on the mat tonight with or without sleep. there no worry for that on this side of the water,neg
"@thenthapple Ah I like the optimism cause I'm the same, but it doesn't make this situation any less mind begging.",pos
"@tweet_faver its reaper!! before he became reaper, you can find their stories on the wiki and thou the comic and animated short!",neg
Glass is canceled due to a funeral. Not sure if it's appropriate to be happy or sad.. #happy,neg
Add One Moncrief to my dismal situation #blessed.,neg
"Our branch will be closed this Sunday, 9/25, in honor of the IRONMAN 70.3 happening in Downtown! Some cheer on race participants!",pos
"Well stock finished &amp; listed, living room moved around, new editing done &amp; fitted in a visit to the in-laws. #productivityatitsfinest #happy",pos
Does anyone remember a movie that is animated in the late 70's called Shame of the Jungle John Bulushi was in it wild if that's your taste,neg
@everycolorbot more like every color looks the same #trigger #colorblind #offended,neg
Life in't about pleasing each others...\n\n#hell #with #pleasing,neg
Dec'd call day from Haitian church we started in Florida some 15yrs ago. Preparing to acquire their own old. Wanted me to know. #rejoicing,pos
Not until today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert #happy,pos
imagine if temps got animated by madhouse the &it;_&it;,neg
@1barkcom Thank you for the #follow. Looking forward to your sweets as they look entertaining! #smile #socialmedia,pos
A good thing about being sick is that coughing is like an ab lookout. Maybe my as will be more defined by the time I'm better  #optimism,pos
I'm not use to getting up early as this shit going irritate me.,neg
Her charm is liveliness but this is also her weakness.,pos
Early morning cheerfulness can be extremely obnoxious #ALDUB62ndWeeksary,pos
Shipping meals is the national way of showing #disappointment and #anger. #wiz,neg
Forgiving means operating with God's spirit &amp; God isn't forgiving &amp; doesn't hold a grudge. To who am I? Exactly.,pos
Met n alarm '@Innocentia_T: I anna nap but I'm scared I'll wake up tomorrow .',neg
Dentist just said to me' I'm going to numb your front lip up so it'll feel as if you've got lips like Fete Burns!...... The was right #out,pos
"“When we give cheerfully and accept gratefully, everyone is blessed.”―May Angelo",pos
@TimewarpArcade @tenpencearcade To you really have to pedal like a utter to get anywhere? I remember it being more sedate.,neg
@of your webster is making me feel violent rage and your upgrade option aren't helping either. #Aaaaarrrrgghhh #iwanttocancel #rage,neg
hate overthinking e v e r y t h i n g like i just' anna be happy pus,neg
Projection is perception. See it in someone else? You also at some level have that within you. #anger ,neg
Intermit animated^%%%can pittsburgh vs mississippi slightly shiny va level peg variety football telly scar...,neg
"Riding at night has got to be one of the most exhilarating, refreshing things I have ever done.",pos
question i sait as dire eastpak i it speak ask,pos
@MarkDice Agreed.To tired of this nonsense . Words must be elated.,neg
@tunaeP_ cheer up,pos
TheNiceBot: WSJNordics You make the world a more joyful place. #TheNiceBot #MPN #DemiLovato,pos
@slashersocial #horror H3LL I SURE DID!!! LOL\happy about this decision. :),pos
"It's amazing how something gets stuck in your head, and you can't shake a memory...  Sometimes, I miss people a lot.  Wish they knew.",pos
"His pretensions dick in Right Gallery just fucking, used a towel to dry off his sink",neg
nooooo. Door Blue Well! not again. ,neg
Girls with hairy arms scare me,neg
hi berniebrocialists of all renders: if I lived in a swinging state I would w/o hesitation vote Clinton &amp; would do so w/o 'supporting' her,neg
May Z and Had Pitt created ..Key stayed Angle left #theaters #love #lust #sex #couples #relationships #date #marriage #divorce,pos
I love how cheery and adoring @JackHoward gets every time he produces new content.,pos
Whatever you decide to do make sure it makes you .,neg
I need a bit of #GBBO to cheer me up after a terrible day!,neg
@ADenkyirah Happy birthday! Hope you have a wonderful day filled with lots of joy and laughter &it;3 (despite tumbler being a jerk- once again),pos
@LiamJamesVernon love the optimism!! BLUE MOON!,pos
Somebody who has braved the storm is brewing. #cheerful,pos
Beyoncé resentment gets me in my feelings every time. ,neg
@MariamVeiszadeh it's getting so close in your poll so many ignorant pp. #depressing #painful something needs to change #BeTheChange ? Now?,neg
"@NoorBazzi14 looked I want to go just to chip Anna LOL but say hi to Stains for me!! One of my favourite coaches, he's smart and daring",pos
"Indian time it's already or birthday @akshaymarwah22. Have a stupendous birthday. Wish you more success, laughter and lots of love. Rugs. x",pos
@SimplyMayaMarie @STILLStanding_B  y'all know I'm crazy its just shocking that's all,pos
TheNiceBot: melts ;) Were is a smile and a wink from across the web. #TheNiceBot,pos
That a fucking puppet.  @jRwild1  #talker.,neg
"End the sick, Word Christ; give rest to the weary, bless the dying, soothe the suffering, pity the afflicted, shield the joyous;",pos
Like he really just fucking asked me that. ,neg
ESPN just assumed I wanted their free magazines #offended,neg
The'll be bring her parents with hearty laughter and giggler :) #Covert,pos
There's a certain clarity in people angry at protests against the national them or the flag when these acts are covered by st Amendment.,pos
"Learning to trust God can quiet a troubled &amp; restless heart, bring peace to a weary soul, &amp; eliminate the hopelessness that #addition is!",pos
i mean i guess most of the mean ones are treated as like playful but i want to support young without dating him ;___;,neg
@Cherie_Fitz it's being extremely playful,pos
@MarianKeyes the out tips me over the edge. I am most definitely AGIN. Who the felt takes with full make up and boots with heels!!!!,pos
@SharadK7 awaiting to see or new avataar #rowdy #action #angry young man,neg
"But I was so intrigues by your style, boy.Always been a sucked for a wild boy #alarm -@AnneMarieIAm",pos
"A country that gave safe house to #Same In #Laden is dangerous if not contained. #Pakistan is a #terror heaven, declare so @BanKimoon_amdg",neg
@louiseannexx u tucked my house up I'll always hold a grudge,neg
@B4caferacer I see things in  the clouds that others can't see so I can #late,pos
@ReadingFC @EFLCup - remind them 'Twenty's Plenty' #revenge!,neg
Some and join in with #cakeclubhour tomorrow afternoon from pm! #bizhour #chip,pos
"But 'for me not to worry, they'll get a glass guy over and bill us for it'",neg
"@PriceSjrw5614 @Ren102e906 @slb42jcb @swoozyqyah THEN you do what you can and then BLOCK them, they're trying to discourage us",neg
@GOT7Official @jrjyp happy birthday in young!!!!!! #PrinceJinyoungDay  #happyjinyoungday #got #happy #birthday,pos
"You got some dick recently right, you're happy, you're not sick and you're smiling. Life is good' ",neg
#ContentwiththeLordsPortion:O satisfy us early with thy #mercy;that we may #rejoice &amp; be glad all our days.#Is 90:14 #gladness #joy,pos
"@UltimateBoxer By heart because you left me for so long again\n\n*slight out but it turned to a smile*\n\nheheh just bidding, no I'm fine-",pos
@Rose #Strongwomen terrify #weaken - don't let the #bully wear you down. Moving your consistency and truth in rough times Sang in there ,pos
@megalvz literally was gloomy for an hour,neg
@TheOnlySweeney their slogan should've been #start instead of #finish,neg
@niceoneWern @Alotta_Pain the gruesome tiresome,neg
@SurfaceSupport A profoundly disappointing experience. I have 2 pay almost $500 2 remedy a defect n the product @Microsoft sold me #terrible,neg
"TheNiceBot: IndyMN I thought the holidays could not get any more cheerful, and then I met you. #TheNiceBot #الخفجي",pos
To away please ... I'm begging »»» #depression #anxiety #worry #fear #sadness \dreams of joy and my baby to be found...Its on #AndisBench,neg
Modern family never fails to cheer me up. Especially Phil.,pos
For once I gather th strength to not try and drink my pain away. #sober #Lighter #strong #lovely #dreamer,neg
#ContentwiththeLordsPortion:O satisfy us early with thy #mercy;that we may #rejoice &amp; be glad all our days.#Is 90:14 #gladness #joy #delight,pos
"Knowing how to cook is invaluable, what's even better is that even in a 400 sq ft place, I have wide and hearty homestyle egg nodules.",pos
Optimism leads to success. - Will Herr @Coach__Kerr #success  #goals,pos
@WWE is the live event Frock vs Iron 2 this Saturday on the WWE Network? Of not it needs to be! :) #we @RandyOrton @HeymanHustle #revenge,neg
@gingermckchav @MichCorsilles @ArevaMartin @HarvardBLSA @ShareblueMedia Apparently nothing like the terror corps have of black people.,neg
"@CNBCFastMoney Norwood gleeful at these new numbers, bet your money on this reporting...look to lose it...@HillaryClinton liarthiefscoundrel",neg
@Dak2future decorations are up all over Jersey already #outrage,neg
Colored.' A thin lipped smile grace closed lips as she let blue peer over at the woman. ' A constant delight.. Is always.',pos
Function in regard to camshaft exhilarating companies: CQHshJSI,pos
#smile is the #respect we give everyone.,pos
Sister: (Canadian player does something shady.) Jonathan Does is frowning and he doesn't know why. #WorldCupOfHockey,neg
"@AphoticSanguine —but be a little playful. \n\ne hesitantly pulls away, just enough so he could get words out, lips brushing against—",pos
Watching @melissamccarthy in #Spy she's one of Favorite actresses! Last night I was watching her #thebes #hilarious I just want to meet her,pos
@AniahROSE I know s. By heart sunk into my stomach.,neg
0 excitement for this weekend just pure dread,neg
Right of day per headway popularization backfire cinematography: XUcQb,neg
@news #breezy deserve it..,pos
@nadinekellman yes I can. On't discourage me.,neg
i'm... nervous about this test rip,neg
j. started this week strong and it's still going strong. ,pos
STAY JADED everyone is ,neg
"why is @Iongroadhome so aesthetically pleasing every single day they're even pretty when they just woke up, when they're tired, just. always",pos
whenever i out i just want Adrian to appear and tell me to stop pouting or else,neg
".@Tolumanda love it! so true. Is @Deedeey_ taught me, fear can be an illusion. #reaching  #courage",pos
@cc_yandian @HillaryClinton her team must draw from a hat for daily personality #dragged #angry #yelled #quiet #screamed #,neg
PASTOR - 15 FEET away from shooting victim during protest says he is skeptically of official story. #shocking #CharlotteProtest #CharlotteRiot,neg
@aGirlHasNo_Name @MdlMurray shot by black police woman Typical looked took thinking. #Axillary #divide  #chaos,neg
He're all in D. T. (Discipleship training or veto) for something. #mess #fearful #cuff #choosefreedom #CryOut16,neg
"Some here, let me do whatever I do with it. #dismal",neg
when people hit on me i try to shake them off by talking about how i hide from communism,neg
Punchline king is back! @Paedeezy  #bright city lights,pos
Watching driven by food and @andrewzimmern going to Even Ve to eat nihari makes me gleeful of,pos
"@JoeShennan Meanwhile @JoshuaMurrayBM and I are getting a 7.am train. I hope you really, really enjoy that hotel, Shennan.",pos
@loueezecee I don't know how much more of that bloody out I can take!!,neg
"it gets better. without explanation; you just wake up one morning and you’re just happy, totally and utterly elated.",pos
@chelseafc let them know it's the ,neg
West quote from a 7 in German - Almost #happy,pos
@tomlinmayniac starting my new challenge ! A glee poll every day !,pos
@ashleynwinters I don't like the statement but I love the optimism,pos
Q&amp;A with N. Christine @westernuHistory: fr. @marybethstart: That would Peter and Dardanella think of us knowing? #poorthings ,neg
Contactless affliction part are the needs must regarding the psychological moment!: xbeUJGB,neg
I @THEWIGGYMESS you've absolutely fucking killed me.. 30 mind later in still crying with laughter.. Grindah.. Grindah...   hahahahahahaha,pos
@Apolocreed4 That is even more shocking is that someone gave him a record deal! ll,pos
"@carysmithwriter @Maria_Savva @RealRockAndRoll He're the least known band in the World, but so glad you asked #muchlove ",pos
@D_McMenemy It'll be easy to spot the parade of tiny means in expensive james. Really is hilarious!,pos
"He it a rainy day, be it cheerful sunshine, I am a Russian, want nothing to be but a Russian.:|",pos
@Aamnaa___ @drkarthik_n your per capital income is almost same like us. In Efficient is very dismal. Ambitions are high but output Hero.,neg
@Mista_Nightmare i dont understand why u do video every week spend time with your family instead of working on horror #takeabreak,neg
"@MalYoung @AngelicaMcD I hope to now see some levity, light, romance and happiness come Stitch and By's way after such a long hard road.",pos
It's a Moving May! #stress  #hope,neg
"Letter mood today! Bring me #teasing, #flirting, #dressers, #laughter, and #roleplayers! Also #confession and #secrets @underdeskloser",pos
testing ,neg
Check out this #film Robocoq 301 #animated #shortfilms,pos
Pal is far too cheery for my liking ,neg
"He happy not because everything is good, but because you can see the good side of everything. #optimism",pos
"#RiceFODays now I am Flex Butler's class on financial management. Starts off with a great, relevant class discussion: moves and sunk costs",pos
@StephenKing\n\stephen King never once spoke out about how the Left crushed #FreeSpeech in publishing world.\n\n #Plump  #swift #clot #pp,neg
I'm so restless,neg
troubled soul don't loose your heart 'cause joy and peace he brings and the beauty that's in store outweighs the hurt of life's sting.,neg
Tremor!!!\n #tremor,neg
Doesn't it just suck when you're so real to someone and try to exhilarate every ounce out of them to only see that they're not down,neg
#Awareness seek #shelter .#Veto Old #habit of chasing #desires resulting in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax,neg
@ryyyshh story of my life. #lost,neg
"#Terencecutcher #Bursa the man the helicopter said he looks like a bad due, that is the problem, when they see black they see bad, ",neg
Had Pitt being investigated for child abuse?! this all just got really #dark,neg
"@western tells me my order will ship on Kept 12, arriving by Kept 19. Today is the 22.  #lies #terrible #whereismyfurniture",neg
@felt correction 26 pp. Checked in. Standing at the gate. &amp; It 1449 took off without us.,neg
"Daytime @peeped gets near a mid, someone needs to smack him w a bat. @BBTN #awful #marblesinmouth",neg
[Moment of levity on the B41] Baby: I want ISIS! Give me ISIS!\nom: The!\baby: I want ISIS!\nest Indian woman: The wants what?\nom: *Ices*.,pos
The best revenge is massive success. –Rank Intra,pos
@m_warner21 Likes. The wrath of Saddle...,neg
"When u /only/ talk 2 me or ask me 'how r things' just 2 get 2 say something u want, give me if I'm not elated 2 start a conversation with u",neg
@HillaryClinton Yeah U gutta make them HEEL. I know U need their votes so U have to wait. But when U LOSE-they're really in for your wrath !,neg
@lucy_hyner @Soulboy2266 sadly not !! One less hour drinking time,neg
Bandage &amp; her out are getting right on my its #GBBO,neg
It's so breezy I love it ️,pos
A .500 season is all I'm looking for at this point. #depressing #royal,neg
"@gypsydragoness wrinkling up. 'Well now, looks here like your name starts with the letter G, eh?' The man smiled up and gave a hearty +",pos
I know this is going to be one of those nights where it takes an Act of God to fall asleep. ,neg
"When something makes you excited, terrified, thrilled, nervous, elated &amp; like you've been kicked in the guns all at once. Need word for that",pos
run: in really unhappy with this and i dont like her like that pus dont\n\all: okay but SHE loves HIM,neg
"if you ain't watching Sugarboy on Full, then you ain't shit. #hilarious havana",pos
Will WHU be old bill free by the time the game with Chelsea comes around?   \that will be lively to say the least\n#AFC,pos
Machine keeps keeping* \nurse: On't worry. You're all good. Vital are normal for your size. \n*Talks back out* \platt: so you're dying....,neg
@Ganypede I notice that nice people believe in a nice god and horrid people believe in a horrid god who happens to hate everybody they hate.,neg
Evening all. On't forget it's #RobinHoodHour TONIGHT \n\n#bizitalk #bizhour #southyorkshire #MansfieldHour #chip #sheffieldHour #NottsHour,pos
@DJ_Musicologist #Kidney's 1994 #animated #musical #film #TheLionKing was influenced by #WilliamShakespeare's #Hamlet. Songs by #EltonJohn.,pos
And here we go again  #restless,neg
Mary Merry and her reign of terror,neg
Caballero having a nightmare #sweeperkeepernot,neg
but that was a mistake and a half asked excuse and now here i am burning in hell forever,neg
I'm so bored and fat and full and ridiculously overnight and rolls galere ,neg
@Uber_RSA when you click over and over again for a cupcake but there are no vehicles available... #sadness,neg
@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobbly and realise what's important in life.  #smiling,pos
A 'non-permission environment' is also called a 'battleground' - #MilSpeak #hilarious,pos
@coast you charge 150 extra for sending someone out and your cable service still doesn't work. That's robbery. #cable  #service,neg
backed parts -2.5 10/11 just before,pos
3:am and off to the hospital! Louise's waters have gone!  #Labour #LittleSister #superexcited,pos
@value4tax @Hopkins_Alison That part of Queensbury is a shocking disgrace. The route from the station to Morrison is festooned with rubbish,neg
"but losing these games are the worst, you end up feeling a mixture of anger and sadness and shame and anxiety and it lasts for days",neg
ma kitchen sink,neg
@williamcontrol just preordered The Pale of... Would have paid for the phone call... But I would have creaked out and not said anything ,neg
"Is the birds begin to chip, I try to sleep. #Jetlag",neg
He replied to my comments 4 times now i'm shaking org,pos
Being #happy means letting go of the clinging and attachment to things in your life. #WednesdayWisdom #life,pos
"Ve learnt that a #smile and good #morning goes a long way, and saying #thankyou goes even further.  #quote #between #inspire",pos
To this 3 v 3 overcome in hockey got me sweat damn this is exhilarating,pos
@cassidyyy_0 literally Sickle already had her chance and she played thirty both seasons.,neg
"tomorrow will be the last episode of despair arc, so much shit is donna happen i'm not emotional prepared...",neg
@bolain_branden @GrimsToyShow grim should find broken Watt hardy because he can delete everything ll,pos
"@blackeyed_susie They ain't going away, and I don't want to see them hurt; changing hearts/minds is really our only option, no? #optimism",neg
for an left person to tell someone else that how they identify isn't valid is so sad and against everything we should stand for,neg
@ashleighjessica @zacflint1 I'd give that out the firm D,neg
"Everyday I wake up, a different @SpursOfficial player signs a contract extension! Love it!! #future #is #bright #COYS",pos
I anna kill you and destroy you. I want you died and I want Lint back. #em #scene #anger #fuck #die #hatred,neg
@JackCurryYES he's just lucky...bad pitcher...#WHATEVER...ElKracken is #left #future #bright #gottawearshades #LetsGoYankees,pos
Is the birds chip and the cows too we need to listen to the sound of nature to ensure that all is well.,pos
"Of you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop ",neg
I'm really hitting all favors of my sparkling water ran. But you know what's tripping me out? These half French and Spanish favors.,neg
"@VileBairn Turning then, the older woman looked at Cyril with a most somber expression. \n\n“The ran away from me. But I cannot blame her.”",neg
"Headed to Montalvo w/@jaxster3—bring on the #mirth, birches!\nd(-_-)b\n@Nick_Offerman\n@MeganOMullally\n#SummerOf69Tour2016",pos
Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry,neg
"@RealMichaelKay Enjoys me to about the Fritz tribute too, how would the Role fan and organization feel if Ranks did that to them? #awful",neg
"Now can I tell Happy Anniversary, when u are not happy..  #ampalaya #paitpaitanangpeg",neg
@downseung I'm sorry about your loss... no one should ever give you shit for taking your time to mourn. To matter how long it takes.,neg
"Three days off a month with two ex wives and no home could be worse. I don't know how, but it could #oilandgas ",neg
#Talking about our #Problems is our greatest #Addition#Break the #habitual about or #Boys#quote  #problemsolving #happy,pos
"K this movie was good in it's time, and whilst we were young...  Still enjoy a shy Than Hawk #BeforeSunrise",pos
I swear if @devincameron23 blocks me I'm going to hit her back,neg
@alooftroye so what you mean to tell me is that.... glee is...... getting less........... gleeful?,neg
@Tweetermeyer The animated version was better,neg
@typicalmoony Yes Via!! Join the dark side!!,pos
"@iStoleFreeHugs @stephlaris ll I'm happy with my negative, realistic ass self. Sorry to offend you",pos
.@Travelanswerman: When U ride on a pile of salt life is extra sweet! Always salt always savory! #surging #alpha #smiling …,pos
"@5ftanomaly aside from that i'm all about pleasing the individual that i'm involved with, my pleasure comes from their pleasure.",pos
@EducatedNPetty white prices that were laughing at your use of language won't be crying over your coffin but rejoicing that you're another,neg
Key folks sorry if anything offensive got posted on here yesterday my account got hacked. All fixed now though. I hope :-/ #angry #annoyed,neg
SRV's 'Voodoo Child' is approximately 76 times better than Mimi's. #guitar #music #blue,pos
I On't know what make #Pakistan fear more their #terrorist or their #terrorist  #TerrorStatePak,neg
@BossUpJaee but your hussy was weak from what I heard so soft up to me bitch . You got to threaten him that your pregnant .,neg
It's better to be letter than it is dry' - @RLevin91 certainly found that hilarious #GBBO,pos
I can see how this will end\non all its bitter tragedy\no'll give you all I have to spend\and you'll give nothing back to me,neg
@simmy_hanley @Christ also a ,neg
gift on iOS10 essaying pp are hilarious.,pos
Dear garden alarm activate  at Eyford house at 106.4.,neg
@ahtareen1 @ReginalAleman @krelifa @zamansj64 @AwiexaB Very pleasing ty!,pos
@iAmSJ I'm so mad for our clients I'm furious may,neg
@peachkellipop the whole thread is jovial and fun and then this comment is like FULL of misogyny,pos
@sydneyswans #cheer #cheer the #red and #white we are now off to #grand final to #win the #fight. Thanks @JetstarAirways,pos
To one extra mile just see her smiling,pos
Am so serious about putting words in my mouth bitch don't add ' the ' to my sentence if I didn't say that shit on blood,neg
@BroggersM19 @Calum250284 He had been retired 20 minutes ago by most blue on here,pos
"@NebulaJoker To, they aren't. Episodes are animated during the week before they air.",neg
Well i did hear once before that girls are attracted to men that look like their dad!   ,pos
@ArcadianLuthier -- taking out his feelings on He unfairly. His lips form a frown as he tries to walk away.,neg
Up on melancholy hill,neg
"You must be knowing #lithe means (adj.)  Happy, cheerful.",pos
By ukulele bag has fallen apart.  WELLL of LEAST my life hasn't yet!! #optimism,neg
"@nw_autonate \n\n*The held the back of his skull, smiling into the kiss.*",pos
"@Chr1sMcLaughlin he's brilliant, lost the joyous plot with us that year. Admits being a fan now after that.",pos
@KWAYNTjoia it's exhilarating,pos
@UKBlogAwards @ModishMale I would always be honest but it's great to feedback opinion to the brand - don't want to offend them #BlogHour,neg
To blend the waters lie\there shrines and free-  The melancholy waters lie\no rays from out the dull tide-  Is if the vine,neg
"And Republicans, you, namely Graham, Lake, Masse and others are not safe from my wrath, hence that Axillary Money-Kissing ad I saw about you",neg
@ikhras @benglaze Mal Clooney should try to prosecute  #Rush/ #Clair for #war crimes that turned our World upside down&amp;created ,neg
"And the weather so breezy, man why can't life always be this easy?",neg
@TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !,pos
@french i'm actually offended by it.  naming the most fattening sandwich after a man who died of coronary disease likely due to his diet?,neg
A 'non-permission environment' is also called a 'battleground' - #MilSpeak ,neg
@PixelMonsterYT @TeamGE0 @IZEDEPTIC @ztumtum @CrimtideTV @LtGrandslam @Slinkercorn Bahahahaha Mean looks hilarious and damn I got fat,pos
Kuz even the bible talks about the son coming back with a fiery sword he got from his mother. They just called her a where in revelation,neg
K but I just got called a 'White Devil' on the train and I didn know whether to laugh or be offended,neg
@suavecitamay sparkling water is nice you know I tried it the other day,pos
"@scottlocker220 Thank you for that, the ratification came in the nick of time to cheer me up - have to re-sweet",pos
"Turkish exhilarating: for a 30% shade off eruptive russian visitors this twelvemonth, gobble is nephalism so...",neg
"Goodby everyone, tremendous #LTHEchat tonight",pos
By back is starting to irritate me and it's barely 2:19,neg
"Well stock finished &amp; listed, living room moved around, new editing done &amp; fitted in a visit to the in-laws. #productivityatitsfinest ",pos
@dish_answers I've contracted @dish @dish_answers  #service #whathappenedtocustomerservice,neg
"2 biggest fears: incurable STD's and pregnancy...I mean, they're basically the same thing anyway #forgive #annoying  #weirdsmells",neg
I was going to say that Money is a shadow of his former self but I don't want to offend any shadows. #NTFCvMUFC,neg
A warm #smile is the universal language of kindness William Arthur Hard #love #kindness,pos
#quote That U #fear controls U. Dear is not out in life but in or mind. Real difficulties can be overcome - Beryl Janecky,pos
@SilkInSide @TommyJoeRatliff that's so pretty! I love the sky in the background and the purple highlight with the dull colors is great,pos
 @cailamarsai you've had me   the whole time watching @black_ishABC after you've lost your #glasses! It was #hilarious! @mrbabyboogaloo,pos
By irritation level is at an all time high today ,neg
"Yesterday is history, tomorrow is mystery, and today is a gift; that's why they call it the present #livelier #humbleness  #live",pos
@BoardEveryday @turnover @pinchback21 was new wave/teno - or jazz / blue depending my mood,neg
"A goal should scare you a little, and excite you a lot. - Toe Little #quote",pos
To drunk me hid my keys very well sober me couldn't find it anywhere,neg
By mind always seems to work its best at night ,pos
"Is your own lives in order to complete our amazing life journey successfully, it is there. #bitter",neg
tim button never fails to depress me,neg
He're all in D. T. (Discipleship training or veto) for something. #mess  #cuff #choosefreedom #CryOut16,neg
All option are on the table - #revenge is coming.,neg
@johnwintertweet dukes who anna play some bass but not buy a bass (me) rejoice,pos
There is something v satisfying about  opening an old 'to do'.do file and being able to check off all the things you have done ,pos
@julwhite chip chip! :),pos
Month backing tracks = sadness\n#depression #dark #+++ #at #fuckingmeup,neg
It is so exhilarating taking on the challenge of demonstrating + explaining WHY #JamesJoyce's #Ulysses is so entering &amp; wonderful!,pos
Aorta hit up breezy every day to make sure he's breaking in my boots. First class friend right there,pos
"Key u never know, Channel 4's version of #GBBO might actually be quite good. A few avert aren't the end of the world. #optimism",pos
"Tucking gutted, disheartened &amp; so passed off.One from 1 off the touches most resolute defence to the worst &amp; most symbolic #SCFC #STOHUL",neg
"@glacierqxeen \n\n'Who, welcome~!' He greeted cheerfully.",pos
@gurrie_j thanks for making me super sad about Dizzy. #sad #freepizza,neg
"The best part of this day, Jesus, is to struggle up in your embrace...to rest in your arms and know you love me...❤ #sweetEmbrace ",pos
He's seriously so frustration sometimes! (╯°□°）╯︵ ┻━┻ #ugh #raging,neg
LOVE LOVE LOVE #smile #fun #relaxationiskey,pos
There goes the butterflies in my stomach.  #anxietyproblems,pos
"May a man live well-, and long-enough, to leave many joyful widows behind him.",pos
@Author_LB Awesome. By 9 or old grandson runs cross country. To Simon Whitfield but still a lot of fun cheering him on.,pos
"@DKTaylorWriter I thought that was funny, too. But maybe not such a coincidence. Green must be the official color of optimism.",pos
Love being made to feel bad about being scared of the dark,neg
Overtime... #TeamNA #WCH2016 #nervous,neg
#ArchangelSummit @sethgodin  Anyone can be brave but you just have to last 5 mind longer than everyone else. #leadership #fear,neg
Left my phone in Ends #panic,neg
@Mickeyplyler @QualkTalk the left are in of's favor tonight. #terrible,neg
"The Word thy God in the midst of thee is mighty; he will save, he will rejoice over thee with joy; \nZephaniah 3:17 KJV",pos
OMG NOL i love u so so much i love or cheery face and huge  @CRAZYmac17,pos
@ryleycathryn @Mack_Shepp did you discover the alarming rate at which bees are dying and how important they are to our way of life?,neg
@gagasklaine it's old sadly,neg
@sandrosmom The horror!,neg
"@charles_gaba To, I am probably the person most likely to completely understand how gobsmacked you were to learn how true that is. #sadly",neg
I assume that people pick up on my joviality co I ll a lot but it's just not working. Maybe I need to get heavy handed with emotions? A,neg
An we start a 'get Chris Button off our to campaign? Spread the work #terrible #unit #noble,neg
@JessicaZ00 @london into!! Such an amazing atmosphere! #PhilippPlein #cheerleaders #stung #LondonEvents #cheer,pos
@lawson__lynch my kind girl pleasing the dick right,pos
Why would Unique sub off banquet? ,neg
His weather got me tucked up. Like you either be sunny and hot or gloomy and cold. To in between.,neg
A black female LEO was shot 8 times and died in Philadelphia --There's the #outrage black people? @BarackObama #Harpoon #ulm #TheFive,neg
"I love when #girls are busy in teaching how to #out while taking #self in a mall , their vesication is immense #women love #perfection",pos
"Before the year ends I'll probably get master was or fly games, true blue, and space james.",pos
Always do sober what you said you'd do drunk. That will teach you to keep your mouth shut. \n― Ernest Hemingway #quote,neg
Good morning joyful people. Choose happiness to have a great day today #morning  #happiness #grandmercurejktkemayoran,pos
@airvistara as always it was indeed a wonderful experience flying with you guns today #bestinbusiness #delight #happy,pos
"Today I reached 1000 subscribers on of!! #happy, #noonday, #thankful",pos
"Trying to love somebody, just anna love somebody right now, guess there's just no pleasing me",neg
mustache_harbor: TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !,pos
@jtkola @danmericaCNN she's still younger and more spy than tramp,neg
@SomeonesAnIdiot @Sean10Lynagh  due to hearty lawsuit NASCAR will raise beer prices $0.07 to accommodate for losses.,neg
"#PeopleLikeMeBecause they see the happy exterior, not the hopelessness I sometimes feel inside. #depression #anxiety #anxietyprobz",neg
@grahnort wonderful experience watching you yesterday at. @BBCLetItShine thankyou for the #laughter,pos
It's 5:am. I'm hungry but there is no food. #panic,neg
talk about a mood picked i went from depressed to elated so fast,pos
Epicurus~ The man least dependent upon the morrow goes to meet the morrow most cheerfully.,pos
Now I'm going to silk again for a week until #OurGirl is back on! @michkeegan and @benaldridge07 are the best! @OurGirlWatch,neg
The voice is all about Miles and Alicia this year. To longer about the contestants. #sad @thevoice,neg
@NessaMatthews he's perfect. But not even in that way where you sort of resent him or suspect that he leads a double life. Must perfect.,neg
@dimly resent,neg
Honestly fuming,neg
I screened my own snap what kind of narcissistic ass would s,neg
You don't know what to expect by Tendon's video may of devotee video got me shook ,pos
Take my kindness for weakness when you acting silly keeping it 100 ain't your forty  #ChrisBrown #TeamBreezy,neg
rams does what he does best burning waters with his head,pos
"When #life shows you have a hundred reasons to cry, show it that you have a hundred and one reasons to #smile.  #quotes @Mind_Console",pos
